Movie_ID,Title,Weighted_Rating,Director(s),Cast,Genres,Keywords
1288,Green Zone,6.178847527909681,['Paul Greengrass'],"['Matt Damon', 'Greg Kinnear', 'Brendan Gleeson', 'Amy Ryan', 'Jason Isaacs', 'Khalid Abdalla', 'Igal Naor', 'Antoni Corone', 'Said Faraj', ""Michael O'Neill"", 'Jerry Della Salla', 'Faycal Attougui', 'Aymen Hamdouchi', 'Nicoye Banks', 'Sean Huze', 'Michael Dwyer', 'Edouard H.R. Gluck', 'Brian Siefkes', 'Adam Wendling', 'Abdul Henderson', 'Paul Karsko', 'Robert Miller', 'Eugene Cherry', 'Alexander Drum', 'Brian VanRiper', 'Matthew Knott', 'Nathan Lewis', 'John Roberson', 'Troy Brown', 'Raad Rawi', 'Bijan Daneshmand', 'Bryan Reents', 'Michael Judge', 'Patrick St. Esprit', 'Allen Vaught', 'Paul Rieckhoff', 'Martin McDougall', 'Antoni Corone', 'Timothy Ahern', 'Ben Sliney', 'Whitley Bruner', 'Intishal Al Timimi', 'Driss Roukhe', 'Muayad Ali', 'Jamal Selmaoui', 'Mohamed Kafi', 'Kadhum Sabur', 'Hillal Boubker', 'Soumaya Akaaboune', 'Thamou El Metouani', 'Salah Eddine Elamari', 'Naji El Jouhary', 'Aroun Benchkaroun', 'Hajar Machroune', 'Scott Berendes', 'Abdelkrim Assad', 'Michael Diaz', 'Tyler Christen', 'Adam Mackey', 'Ben Holland', 'Jeffrey John Carisalez', 'Jonathan Stone', 'James Hodges', 'Larry Lewis', 'William Oakes', 'Ziad Adwan', 'Ian Bendel', 'Venie Joshua', 'Miguel Berroa', 'Peter Shayhorn', 'Miguel Palaugalarza', 'Christopher Lilly', 'Sabir Ed-Dayab', 'Omar Berdouni', 'Alex Moore', 'Alistair Bailey', 'Eric Loren', 'Paul Cloutier', 'Wallace Bagwell', 'William Meredith', 'Tommy Campbell', 'James Wills', 'Jered Bezemek', 'Johnny Nilsson', 'Salman Hassan', 'Ammar Khdir', 'Youssif Falah-Jassem', 'Latif Al Anzi']","['War', 'Action', 'Adventure', 'Drama', 'Thriller']","['weapon of mass destruction', 'baghdad', 'iraqi\xa0']"
1289,Jersey Boys,6.178765346093101,['Clint Eastwood'],"['Christopher Walken', 'Vincent Piazza', 'Freya Tingley', 'James Madio', 'Sean Whalen', 'Kathrine Narducci', 'Francesca Eastwood', 'Mike Doyle', 'Steve Schirripa', 'Barry Livingston', 'Alexis Krause', 'Jeremy Luke', 'Silvia Kal', 'John Lloyd Young', 'Erich Bergen', 'Michael Lomenda', 'Johnny Cannizzaro', 'Joseph Russo', 'Billy Gardell', 'John Griffin', 'Elizabeth Hunter', 'Lacey Hannan', 'Renée Marino', 'Erica Piccininni', 'Steve Monroe', 'Rob Marnell', 'Troy Grant', 'Grant Roberts', 'Kara Pacitto', 'Michael Patrick McGill', 'Nancy La Scala', 'Clint Ward', 'Jackie Seiden', 'Matt Nolan', 'Meagan Holder', 'Joe Abraham', 'Phil Abrams', 'Joe Howard', 'Katelyn Pacitto', 'Ben Rauch', 'Bill Watterson', 'Annika Noelle', 'Derek Easley', 'Kim Gatewood', 'Alexandra Ruddy', 'Keith Loneker', 'Marco Tazioli', 'David Newton', 'Donnie Kehr', 'Scott Vance', 'Kyli Rae', 'Travis Nicholson', 'Allison Wilhelm', 'Tye Edwards', 'Jon Paul Burkhart', 'Lou Volpe', 'David Crane', 'Lou George', 'Michael Butler Murray', 'Michael Lanahan', 'Aria Pullman', 'Jacqueline Mazarella', 'Danielle Souza', 'Miles Aubrey', 'Johnny Dinu', 'Maggie Beal', 'Jeff DePaoli', 'Vincent Selhorst-Jones', 'Angel Murphy', 'Grace Kelley', ""Annie O'Donnell""]","['Music', 'Drama']","['biography', 'based on play']"
1290,Nanny McPhee,6.178328045142369,['Kirk Jones'],"['Emma Thompson', 'Colin Firth', 'Kelly Macdonald', 'Thomas Brodie-Sangster', 'Eliza Bennett', 'Raphaël Coleman', 'Samuel Honywood', 'Angela Lansbury', 'Celia Imrie', 'Imelda Staunton', 'Elizabeth Berrington', 'Derek Jacobi', 'Phyllida Law', 'Adam Godley']","['Fantasy', 'Comedy', 'Family']","['loss of mother', 'nanny', 'education', 'wizardry', 'children', 'single father']"
1291,Swingers,6.178172649767283,['Doug Liman'],"['Jon Favreau', 'Vince Vaughn', 'Ron Livingston', 'Patrick Van Horn', 'Alex Désert', 'Heather Graham', 'Deena Martin', 'Katherine Kendall', 'Brooke Langton', 'Blake Lindsley', 'Kevin James Kelly', 'Stephanie Ittleson', 'Vernon Vaughn', 'Joan Favreau', 'Rio Hackford', 'Jan Dykstra', 'Maddie Corman', 'Marty & Elayne', 'Big Bad Voodoo Daddy', 'Sheri Rosenblum', 'Stasea Rosenblum', 'Pamela Shaw', 'Tom Alley', 'Reverend Phil Dixon', 'Ashley M. Rogers', 'Jay Diola', 'Nicholas Gagliarducci', 'David Gould', 'Bill Phillips', 'Mansur Hamud', 'Ahmed Ahmed', 'Eufemia Plimpton', 'Melinda Starr', 'Samantha Lemole', 'Jessica Buchman', ""Caroline O'Meara"", 'Gary Auerbach', 'Brad Halvorson', 'Christopher R. Joyce', 'Edward Rissien', 'Jenna Rissien', 'Mark Smith', 'John Abrham', 'Rachel Gallaghan', 'Lisa Guerriero', 'Thomas Hall', 'Damiana Kamishin', 'Curtis Lindersmith', 'Jennifer Lucero', 'Pinki Marsolek', 'Rhonda Martin', 'Martina Migenes', 'Paul Mojica', 'Sam Mollo', 'Jacob Morris', 'Michael Scott', 'Bernard Serrano', 'Rosalind Smith', 'Molly Stern', 'Johnny Walker', 'Lisa Wolstein']","['Comedy', 'Romance']","['independent film', 'stuffed animal', 'hollywood', 'drink', 'swinger', 'producer', 'following someone', 'name calling', 'aspiring actor', 'actor']"
1292,Sinbad: Legend of the Seven Seas,6.177990938341152,"['Tim Johnson', 'Patrick Gilmore']","['Brad Pitt', 'Catherine Zeta-Jones', 'Michelle Pfeiffer', 'Joseph Fiennes', 'Dennis Haysbert', 'Timothy West', 'Adriano Giannini', 'Raman Hui', 'Chung Chan', 'Jim Cummings', 'Conrad Vernon', 'Andrew Birch', 'Chris Miller']","['Family', 'Animation', 'Adventure']","['prince', 'water monster']"
1293,Sin City: A Dame to Kill For,6.177964185507031,"['Robert Rodriguez', 'Frank Miller']","['Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt', 'Rosario Dawson', 'Bruce Willis', 'Eva Green', 'Powers Boothe', 'Dennis Haysbert', 'Ray Liotta', 'Christopher Meloni', 'Jeremy Piven', 'Christopher Lloyd', 'Jaime King', 'Juno Temple', 'Stacy Keach', 'Marton Csokas', 'Jude Ciccolella', 'Jamie Chung', 'Lady Gaga', 'Alexa PenaVega', 'Julia Garner', 'Billy Blair', 'Patricia Vonne', 'Bart Fletcher', 'Alejandro Rose-Garcia', 'Samuel Davis', 'Mike Davis', 'Kimberly Cox', 'Alcides Dias', 'Vincent Fuentes', 'Rob Franco', 'Daylon Walton', 'Eloise DeJoria', 'Bob Schreck', 'Lawrence Varnado', 'Jimmy Gonzales', 'Tommy Townsend', 'Robert Lott', 'Gregory Kelly', 'Patrick Sane', 'Greg Ingram', 'Will Beinbrink', 'Dimitrius Pulido', 'John Wirt', 'Emmy Robbin', 'Luis Albert Acevedo Jr.', 'Christian Bowman', 'Johnny Reno', 'Callie Hernandez']","['Crime', 'Thriller']","['detective', 'dystopia', 'dominatrix', 'murder', 'suspense', 'twins', 'based on graphic novel', 'dark horse comics', 'neo-noir', '3d']"
1294,The Running Man,6.17763159317722,['Paul Michael Glaser'],"['Arnold Schwarzenegger', 'Richard Dawson', 'María Conchita Alonso', 'Yaphet Kotto', 'Jim Brown', 'Jesse Ventura', 'Erland van Lidth', 'Marvin J. McIntyre', 'Gus Rethwisch', 'Professor Tanaka', 'Mick Fleetwood', 'Franco Columbu', 'Sven-Ole Thorsen', 'Dweezil Zappa', 'Karen Leigh Hopkins', 'Edward Bunker']","['Action', 'Science Fiction']","['prison', 'chase', 'hunting human beings', 'game show', 'dystopia', 'dystopic future']"
1295,The Andromeda Strain,6.177594710916813,['Robert Wise'],"['Arthur Hill', 'David Wayne', 'James Olson', 'Kate Reid', 'Paula Kelly', 'George Mitchell', 'Ramon Bieri', 'Peter Hobbs', 'Kermit Murdock', ""Richard O'Brien"", 'Eric Christmas', 'Mark Jenkins', 'Peter Helm', 'Joe Di Reda', 'Carl Reindel', 'Ken Swofford', 'Frances Reid', 'Richard Bull', 'John Carter', 'Glenn Langan', 'Sandra de Bruin', 'Susan Brown']","['Science Fiction', 'Thriller']","['nasa', 'new mexico', 'biological weapon', 'epilepsy', 'secret lab', 'alien phenomenons', 'chemistry', 'biology', 'suspense', 'nuclear threat', 'science']"
1296,Labor Day,6.177567719603769,['Jason Reitman'],"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith', 'Tobey Maguire', 'Tom Lipinski', 'Maika Monroe', 'Clark Gregg', 'James Van Der Beek', 'J.K. Simmons', 'Brooke Smith', 'Brighid Fleming', 'Alexie Gilmore', 'Lucas Hedges', 'Micah Fowler', 'Dylan Minnette', 'Greg Nutcher', 'Elena Kampouris', 'Alex East', 'Matthew Rauch']",['Drama'],"['escaped convict', 'depressed mom']"
1297,The Damned United,6.177168007671606,['Tom Hooper'],"['Michael Sheen', 'Timothy Spall', 'Colm Meaney', 'Jim Broadbent', 'Maurice Roeves', 'Stephen Graham', 'Henry Goodman', 'Mark Bazeley', 'Giles Alderson', 'Martin Compston', 'David Roper', 'Jimmy Reddington', 'Peter McDonald', 'Oliver Stokes', 'Ryan Day', 'Ralph Ineson', 'Elizabeth Carling', 'Brian McCardie', 'Sydney Wade', 'Joe Dempsie', 'Mark Cameron', 'Colin Harris', 'Liam Thomas', 'Terence Harvey', 'Paul Bown', 'Gillian Waugh']",['Drama'],"['england', 'leeds united', 'sport', 'brighton', 'soccer', 'cup', 'derby county', 'management', 'soccer team']"
1298,Slow West,6.1770362962978576,['John Maclean'],"['Michael Fassbender', 'Kodi Smit-McPhee', 'Ben Mendelsohn', 'Caren Pistorius', 'Rory McCann', 'Brooke Williams', 'Alex MacQueen', 'Kalani Queypo', 'Madeleine Sami']","['Romance', 'Thriller', 'Western']","['fire', 'bounty hunter', 'shotgun', 'horseback riding', 'horse', 'cabin', 'frontier', 'outlaw', 'rifle', 'unrequited love', 'death of father', 'native american', 'shootout', 'search', 'pistol', 'death by accident', 'violence', 'ireland', 'drinking', 'pursuit', 'shot through a wall', 'flaming arrow', 'dream sequence', 'flashback', 'shot in the heart']"
1299,Trouble with the Curve,6.176844849367289,['Robert Lorenz'],"['Clint Eastwood', 'Amy Adams', 'Justin Timberlake', 'John Goodman', 'Matthew Lillard', 'Joe Massingill', 'Robert Patrick', 'Ed Lauter', 'Chelcie Ross', 'Peter Hermann', 'Matt Bush', 'Scott Eastwood', 'Jay Galloway', 'Bob Gunton', 'Jack Gilpin', 'George Wyner', 'James Patrick Freetly', 'Norma Alvarez', 'Rus Blackwell', 'Raymond Anthony Thomas', 'Josh Warren', 'Seth Meriwether', 'Bart Hansard', 'Patricia French', 'Tom Nowicki', 'Julia Walters', 'Tyler Silva', 'Darren Le Gallo', 'Clayton Landey', 'Matthew Brady', 'Jackie Prucha', 'Ricky Muse', 'Tom Dreesen', 'Carla Fisher', 'Kenny Alfonso', 'Sammy Blue', 'Brian F. Durkin', 'Nathan Wright', 'Ryan Patrick Williams', 'Xavier Floyd', 'Bud Selig', 'Cara Mantella', 'Polly Mitchell Giles', 'Lauren Henneberg', 'Jennifer Baskette-Ridings', 'Karen Ceesay']","['Drama', 'Romance']","['women', 'baseball', 'pitcher', 'home run', 'aging', 'sport', 'talent-scout', 'cigar smoking', 'poor eyesight', 'boston red sox', 'draft', 'motel room', 'baseball scout', 'failing eyesight', 'blurry vision', 'blurred sight']"
1300,Dead Man's Shoes,6.176655129974003,['Shane Meadows'],"['Paddy Considine', 'Gary Stretch', 'Toby Kebbell', 'Jo Hartley', ""Seamus O'Neill"", 'Stuart Wolfenden', 'Paul Sadot', 'Paul Hurstfield', 'Emily Aston', 'George Newton', 'Neil Bell', 'Andrew Shim']","['Drama', 'Thriller', 'Crime']","['rage and hate', 'brother', 'revenge', 'punishment', 'home movie footage']"
1301,Caddyshack,6.176653229048206,['Harold Ramis'],"['Chevy Chase', 'Rodney Dangerfield', 'Ted Knight', ""Michael O'Keefe"", 'Bill Murray', 'Sarah Holcomb', 'Scott Colomby', 'Cindy Morgan', 'Dan Resin', 'Henry Wilcoxon', 'Elaine Aiken', 'Albert Salmi', 'Ann Ryerson', 'Brian Doyle-Murray', 'Hamilton Mitchell', 'Peter Berkrot', 'John F. Barmon Jr.', 'Lois Kibbee', 'Brian McConnachie', 'Scott Powell', 'Ann Crilley', 'Cordis Heard', 'Scott Sudden', 'Jackie Davis', 'Thomas A. Carlin', 'Minerva Scelza', 'Kenneth Burritt', 'Rebecca Burritt', 'Barbara Keegan', 'Scott Jackson', 'Ron Frank', 'Patricia Wilcox', 'Debi Frank', 'Tony Gulliver', 'Kim Bordeaux', 'Lori Lowe', 'Marcus Breece', 'Mark Chiriboga', 'Fred Buch', 'Frank Schuller', 'Mel Pape', 'Marge McKenna', 'Bruce McLaughlin', 'Dennis McCormack', 'Violet Ramis', 'Judy Arman', 'Dr. Dow', 'Paige Coffman', 'Donna M. Wiggin', 'James Hotchkiss', 'Debbie Howard', 'Douglas Kenney', 'John Murray', 'Ted Swanson', 'Anna Upstrom']",['Comedy'],"['golf', 'underwear', 'sport', 'golf course', 'gopher']"
1302,Bad Moms,6.176623695831472,"['Jon Lucas', 'Scott Moore']","['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Christina Applegate', 'Jada Pinkett Smith', 'Annie Mumolo', 'Jay Hernandez', 'Oona Laurence', 'Emjay Anthony', 'David Walton', 'Clark Duke', 'Wendell Pierce', 'Wanda Sykes', 'Martha Stewart', 'Lilly Singh', 'Jay Jablonski', 'Leah McKendrick', 'Megan Ferguson', 'Lyle Brocato', 'Cade Mansfield Cooksey', 'J.J. Watt', 'Jackie Tuttle', 'Kelly Lind', 'Donna DuPlantier', 'Christina DeRosa', 'Nina Millin', 'Jaylen Moore', 'Turner Crumbley', 'Eugenia Kuzmina', 'Mary McCloud', 'Harry Beckstead', ""Michele 'Shelley' Ziegler"", 'Adria Tennor']",['Comedy'],"['alcohol', 'bar', 'party', 'divorce', 'family', 'hit and run', 'bathroom humor']"
1303,Saw II,6.17658382371042,['Darren Lynn Bousman'],"['Tobin Bell', 'Shawnee Smith', 'Donnie Wahlberg', 'Franky G', 'Glenn Plummer', 'Beverley Mitchell', 'Dina Meyer', 'Emmanuelle Vaugier', 'Erik Knudsen', 'Tim Burd', 'Lyriq Bent', 'Noam Jenkins', 'Tony Nappo', 'Kelly Jones', 'Vincent Rother']",['Horror'],"['riddle', 'serial killer']"
1304,Bloodsport,6.1762694673014344,['Newt Arnold'],"['Jean-Claude Van Damme', 'Bolo Yeung', 'Roy Chiao', 'Philip Chan Yan-Kin', 'Donald Gibb', 'Ken Siu', 'Leah Ayres', 'Normann Burton', 'Forest Whitaker']",['Action'],"['martial arts', 'biography', 'sport', 'sensei', 'mixed martial arts', 'hong kong']"
1305,Black Mass,6.17622381152794,['Scott Cooper'],"['Johnny Depp', 'Joel Edgerton', 'Benedict Cumberbatch', 'Dakota Johnson', 'Kevin Bacon', 'Peter Sarsgaard', 'Jesse Plemons', 'David Harbour', 'Adam Scott', 'Corey Stoll', 'Julianne Nicholson', 'W. Earl Brown', 'Bill Camp', 'Juno Temple', 'Mark Mahoney', 'Brad Carter', 'Scott G. Anderson', 'Lonnie Farmer', 'Mary Klug', 'Erica McDermott', 'Luke Ryan', 'Owen Burke', 'Lewis D. Wheeler', 'Billy Meleady', 'Jamie Donnelly', 'David De Beck', 'Gary Galone', 'Rory Cochrane', 'James Russo', 'Jeremy Strong', 'Danae Nason', 'Bretton Manley', 'Berglind Jonsdottir', 'Robert Walsh', 'David Conley', 'Ciaran Crawford', ""Thomas Philip O'Neill"", 'Joey Vacchio', 'Bill Haims', 'Anthony Molinari', 'Todd Ryan Jones', 'Declan Mulvey', 'Bates Wilder', 'Marc Carver', 'Richard Donelly', 'Brian A. White', 'Peter Morse', 'Tom Kemp', 'Patrick M. Walsh', 'Naheem Garcia', 'Kathryn A. Beauchamp', 'Stephen Curran', 'Darin X.L. MacEachern', ""Cary 'Big Shug' Guy"", 'Sean Malone', 'Jack Neary', 'Jimmy Joe Maher', 'Forry Buckingham', 'Danny DeMiller', 'Michael F. Murphy', 'Alexander Cook', 'Ava Cooper', 'Stella Cooper', 'Amanda Blattner', 'Julie Ann Dawson']","['Crime', 'Drama']","['boston', 'based on true story', 'organized crime']"
1306,Gosford Park,6.176089276651106,['Robert Altman'],"['Helen Mirren', 'Clive Owen', 'Maggie Smith', 'Geraldine Somerville', 'Jeremy Northam', 'Kristin Scott Thomas', 'Tom Hollander', 'Michael Gambon', 'Kelly Macdonald', 'Eileen Atkins', 'Emily Watson', 'Alan Bates', 'Richard E. Grant', 'Ryan Phillippe', 'Trent Ford', 'Stephen Fry', 'Charles Dance', 'Camilla Rutherford', 'Adrian Scarborough', 'Derek Jacobi', 'Claudie Blakley', 'Bob Balaban', 'Jeremy Swift', 'James Wilby', 'Lucy Cohu', 'Laurence Fox', 'Natasha Wightman', 'Teresa Churcher', 'Sophie Thompson', 'Frances Low']","['Drama', 'Mystery', 'Thriller']","['servant', 'money', 'shooting party']"
1307,Super Troopers,6.17607732540115,['Jay Chandrasekhar'],"['Jay Chandrasekhar', 'Steve Lemme', 'Kevin Heffernan', 'Paul Soter', 'Geoffrey Arend', 'Brian Cox', 'Erik Stolhanske', 'Marisa Coughlan', 'Joey Kern', 'Jim Gaffigan', 'Jimmy Noonan', 'Philippe Brenninkmeyer', 'Lynda Carter', 'Blanchard Ryan', 'Maria Tornberg', 'Aria Alpert Adjani']","['Comedy', 'Crime', 'Mystery']","['alcohol', 'radio', 'police chief', 'highway', 'cops', 'broken lizard', 'marijuana', 'drug humor', 'police corruption', 'aftercreditsstinger', 'duringcreditsstinger', 'shenanigans']"
1308,Buffalo '66,6.176033108897205,['Vincent Gallo'],"['Vincent Gallo', 'Christina Ricci', 'Ben Gazzara', 'Mickey Rourke', 'Rosanna Arquette', 'Anjelica Huston', 'Jan-Michael Vincent', 'Kevin Pollak', 'Alex Karras', 'John Sansone', 'Manny Fried', 'John Rummel', 'Bob Wahl', 'Penny Wolfgang', 'Anthony Mydcarz', 'Michael Maciejewski', 'Jack Claxton', 'Dominic Telesco', 'Carl Marchi', 'Kim Krah', 'Julius Digennaro', 'Terry Braunstein', 'Jack Hunter', 'Norma Gelose', 'Jamie King', 'Janel King']","['Romance', 'Comedy', 'Crime', 'Drama']","['prison', 'gambling', 'compulsive gambling']"
1309,The Beach,6.175861692847627,['Danny Boyle'],"['Leonardo DiCaprio', 'Guillaume Canet', 'Tilda Swinton', 'Virginie Ledoyen', 'Staffan Kihlbom', 'Paterson Joseph', 'Peter Youngblood Hills', 'Robert Carlyle', 'Jerry Swindall', 'Lars Arentz-Hansen', 'Jukka Hiltunen', 'Magnus Lindgren', 'Daniel York', 'Daniel Caltagirone', 'Zelda Tinska', 'Sian Martin']","['Drama', 'Adventure', 'Romance', 'Thriller']","['hippie', 'exotic island', 'beach', 'map', 'group dynamics', 'shark attack', 'leader', 'thailand', 'community', 'backpacker', 'delusion', 'marijuana', 'youth', 'shark', 'extramarital affair']"
1310,The Skeleton Twins,6.175855067534845,['Craig Johnson'],"['Kristen Wiig', 'Bill Hader', 'Luke Wilson', 'Ty Burrell', 'Boyd Holbrook', 'Joanna Gleason', 'Kathleen Rose Perkins', 'Ian Hyland', 'Adriane Lenox', 'Sydney Lucas', 'Eddie Schweighardt', 'Paul Castro Jr.', 'Benjamin McGowan', 'Genevieve Adams', 'Truck Hudson', 'Cliff Moylan']",['Drama'],"['new york', 'adultery', 'confession', 'brother sister relationship', 'infidelity', 'bisexuality', 'rejection', 'cowardice', 'reunion', 'death of father', 'mother daughter relationship', 'lesbian', 'in the closet', 'teacher student relationship', 'mother son relationship', 'lgbt', 'gay lead character', 'gay brother', 'estrangement', 'fraternal twins', 'new ager', 'twin synchronization']"
1311,The Horse Whisperer,6.175855067534845,['Robert Redford'],"['Robert Redford', 'Kristin Scott Thomas', 'Sam Neill', 'Scarlett Johansson', 'Dianne Wiest', 'Chris Cooper', 'Cherry Jones', 'Ty Hillman', 'Kate Bosworth', 'Austin Schwarz', 'Dustin Schwarz', 'Jeanette Nolan', 'Steve Frye', 'Don Edwards', 'Jessalyn Gilsig', ""William 'Buddy' Byrd"", 'John Hogarty', 'Michel Lalonde', 'C.J. Byrnes', 'Allison Moorer', 'Gloria Lynne Henry']","['Drama', 'Romance']","['love triangle', 'new york', 'montana', 'attachment to nature', 'confidence', 'horseback riding', 'horse', 'riding accident', 'career woman', 'ranch', 'horse whisperer', 'trauma', 'country life', 'marriage crisis', 'crisis', 'travel', 'mother daughter relationship', 'animal', 'nature']"
1312,The Color of Money,6.17560948587694,['Martin Scorsese'],"['Paul Newman', 'Tom Cruise', 'Mary Elizabeth Mastrantonio', 'Helen Shaver', 'John Turturro', 'Bill Cobbs', 'Robert Agins', 'Alvin Anastasia', 'Randall Arney', 'Elizabeth Bracco', ""Vito D'Ambrosio"", 'Ron Dean', 'Lisa Dodson', 'Donald A. Feeney', 'Paul Geier', 'Carey Goldenberg', 'Joe Guastaferro', 'Paul Herman', 'Mark Jarvis', 'Lawrence Linn', 'Keith McCready', 'Jimmy Mataya', 'Grady Mathews', 'Carol Messing', 'Steve Mizerak', 'Rick Mohr', 'Lloyd Moss', 'Michael Nash', 'Mario Nieves', 'Miguel Nino', 'Andy Nolfo', 'Ernest Perry Jr.', 'Jerry Piller', 'Iggy Pop', 'Richard Price', 'Juan Ramírez', 'Alex Ross', 'Peter Saxe', 'Charles Scorsese', 'Rodrick Selby', 'Christina Sigel', 'Harold L. Simonsen', 'Fred Squillo', 'Brian Sunina', 'Wanda Christine', 'Forest Whitaker', 'Jim Widlowski', 'Bruce A. Young', 'Zoë']",['Drama'],"['bar', 'billard', 'talent', 'hustler', 'sport']"
1313,Little Boy,6.175567384364816,['Alejandro Monteverde'],"['Jakob Salvati', 'Emily Watson', 'Cary-Hiroyuki Tagawa', 'Michael Rapaport', 'David Henrie', 'Ben Chaplin', 'Eduardo Verástegui', 'Ted Levine', 'Ali Landry', 'Abraham Benrubi', 'Kevin James', 'Tom Wilkinson', 'Toby Huss', 'Kelly Greyson', 'Candice Azzara', 'Rick Mora', 'James DuMont', 'Travis T. Flory', 'Sam Kindseth', 'David Ury', 'James MacDonald', 'Winston James Francis', 'Lorna Scott', 'Lukas Behnken', 'Montserrat Espadalé', 'Mary Stein', 'Masashi Odate', 'Theodora Greece', 'Ric Sarabia', 'Eijiro Ozaki', 'Jennifer Cadena', 'Masami Kosaka', 'Matthew J. Cates', 'Scott Subiono', 'Aaron Leddick', 'J. Skylar Testa', 'Alex Trevino', 'C.K. McFarland', 'Michael D. Nye', 'Matthew Scott Miller', 'Eddie Driscoll', 'Jill Kelly', 'Eiji Inoue', 'Keisuke Akizawa', 'Tokio Sasaki', 'Tommy Lamey', 'Kenny Davis', 'Fernando Sur', 'Barry Ford', 'Yoshio Iizuka', 'Ike Kawaguchi', 'Americus Abesamis', 'Kenji Nakamura', 'Robert Noble', 'Chuck Lines', 'Jon Bangle', 'Zero Kazama', 'Kaiser Johnson', 'Luke Custer', 'Brian Takahashi', 'Andy Geller', 'Lawrence Thomas', 'Jared Jacobsen', 'Mitchell Hesley', 'Peter T. Mai', 'Pietro Schito', 'Logan Ludwig', 'Larry Dean', 'Raquel Vázquez Gutiérrez', 'Elijah Villegas', 'Janet Worner', 'Janice Matthews', 'Bruce Morningstar', 'Kate Shalander', 'Cole Hurst', 'Craig Strawn', 'Tim Staples', 'Rene Flores', 'Michael Coates', 'Brian Hatch', 'Miguel Angel Varela Fimbres']","['Comedy', 'Drama', 'War']","['japanese', 'world war ii', 'spirituality']"
